Date,Gold U$/Troy Ounce,Silver cts/Troy OZ,Palladium U$/Troy Ounce,Platinum U$/Troy Ounce
4/12/2010,1164.15,1844,515,1728
4/13/2010,1146.35,1806.5,518,1714
4/14/2010,1157.7,1846,545,1728
4/15/2010,1159.7,1844,542,1718
4/16/2010,1136.05,1775,532,1708
4/19/2010,1132.45,1766,523,1683
4/20/2010,1141.95,1794,543,1714
4/21/2010,1141.25,1797,559,1730
4/22/2010,1136.05,1794.5,558,1731
4/23/2010,1156.35,1819,555,1725
4/26/2010,1155.35,1833,571,1752
4/27/2010,1161.15,1818,550,1722
4/28/2010,1167.75,1815.5,543,1714
4/29/2010,1150.05,1833,542,1711
4/30/2010,1179.85,1877.5,552,1738
5/3/2010,1179.85,1874.5,552,1738
5/4/2010,1172.4,1808.5,529,1712
5/5/2010,1172.45,1760,493,1636
5/6/2010,1185.35,1760,507,1662
5/7/2010,1195.05,1775.5,505,1651
5/10/2010,1199.5,1851.5,528,1694
5/11/2010,1219.95,1914,521,1689
5/12/2010,1236.55,1963.5,537,1703
5/13/2010,1238.95,1970,543,1728
5/14/2010,1222.15,1931.5,536,1721
5/17/2010,1230.35,1882.5,515,1692
5/18/2010,1217.55,1902,507,1681
5/19/2010,1195.05,1808.5,472,1612
5/20/2010,1189.35,1783.5,420,1515
5/21/2010,1182.15,1780.5,419,1492
5/24/2010,1192.9,1795.5,450,1525
5/25/2010,1199.03,1768,428,1493
5/26/2010,1213.77,1819,447,1533
5/27/2010,1215.13,1854,455,1535
5/28/2010,1203,1835.5,471,1555
5/31/2010,1203,1835.5,471,1555
6/1/2010,1226.7,1854.5,457,1550
6/2/2010,1218.35,1830,450,1542
6/3/2010,1217.25,1805,462,1565
6/4/2010,1204.75,1759.5,440,1527
6/7/2010,1232.25,1796.5,423,1500
6/8/2010,1246.85,1839,428,1516
6/9/2010,1224.85,1819,453,1537
6/10/2010,1224.27,1843,450,1530
6/11/2010,1226.15,1826,449,1539
6/14/2010,1219.09,1843.5,457,1556
6/15/2010,1225.7,1857.5,460,1558
6/16/2010,1233.1,1850.5,471,1568
6/17/2010,1246.02,1878,482,1577
6/18/2010,1259.15,1928,484,1578
6/21/2010,1254.77,1922,502,1605
6/22/2010,1239.25,1889,487,1585
6/23/2010,1231.15,1847.5,485,1575
6/24/2010,1245.52,1880.5,466,1549
6/25/2010,1254.35,1908.5,471,1556
6/28/2010,1247.95,1882,481,1581
6/29/2010,1238.1,1855,463,1545
6/30/2010,1243.65,1861,446,1532
7/1/2010,1217.8,1797.5,433.5,1514
7/2/2010,1206,1779.5,433,1508
7/5/2010,1207,1779.5,429,1506
7/6/2010,1193.38,1793,432,1509
7/7/2010,1193.15,1787.5,439,1512
7/8/2010,1191.25,1781,447,1528
7/9/2010,1208.95,1817.5,454,1527
7/12/2010,1198.75,1790,456,1526
7/13/2010,1215.32,1830.5,463,1534
7/14/2010,1215.77,1840,465,1523
7/15/2010,1213.05,1835.5,470,1530
7/16/2010,1192.65,1779,456,1512
7/19/2010,1179.95,1761,447,1499
7/20/2010,1192.95,1769.5,438,1502
7/21/2010,1191.42,1785.5,453,1524
7/22/2010,1196.05,1814,453,1519
7/23/2010,1190.8,1821.5,460,1541
7/26/2010,1181.78,1820,477,1546
7/27/2010,1163.35,1765,478,1560
7/28/2010,1161.63,1750,469,1535
7/29/2010,1164.25,1756.5,488,1553
7/30/2010,1175.47,1799.5,487,1555
8/2/2010,1184.65,1840,501,1587
8/3/2010,1187.9,1849,514,1590
8/4/2010,1200.22,1856,504,1590
8/5/2010,1193.28,1835,497,1577
8/6/2010,1208.57,1850.5,491,1571
8/9/2010,1202.13,1838,485,1558
8/10/2010,1194.32,1824.5,479,1539
8/11/2010,1198.55,1788.5,475,1540
8/12/2010,1214.07,1806,465,1524
8/13/2010,1213.43,1809,475,1527
8/16/2010,1224.47,1843.5,480,1534
8/17/2010,1226.22,1857,490,1541
8/18/2010,1224.75,1837,494,1537
8/19/2010,1234.4,1830.5,489,1540
8/20/2010,1226.7,1796.5,483,1512
8/23/2010,1223.93,1799,476,1510
8/24/2010,1232.93,1843,476,1494
8/25/2010,1238.28,1881.5,487,1516
8/26/2010,1239.3,1916.5,501,1531
8/27/2010,1241.35,1928,500,1530
8/30/2010,1241.35,1907.5,500,1530
8/31/2010,1247,1937.5,487.5,1515
9/1/2010,1244.35,1936.5,508,1531
9/2/2010,1251.5,1954,519,1550
9/3/2010,1247,1988,526,1553
9/6/2010,1249.95,1988,529,1562
9/7/2010,1256.4,1982,524,1556
9/8/2010,1258.38,2003,524,1555
9/9/2010,1251,1981,522,1552
9/10/2010,1248.13,1990.5,523,1545
9/13/2010,1246.05,2015.5,522,1545
9/14/2010,1269.95,2048.5,543,1569
9/15/2010,1268.63,2057,551,1584.5
9/16/2010,1274.47,2080,551,1602
9/17/2010,1276.78,2079,554,1618
9/20/2010,1282.5,2079.5,543,1616
9/21/2010,1275.68,2059,534,1615
9/22/2010,1293.15,2102,537,1632
9/23/2010,1293.38,2120,542,1631
9/24/2010,1295.6,2137,558,1645
9/27/2010,1297.25,2144,557,1634
9/28/2010,1305.72,2167,543,1614
9/29/2010,1310.43,2189,566,1647
9/30/2010,1301.47,2171,568,1662
10/1/2010,1318.63,2212.5,570,1679
10/4/2010,1314.88,2206.5,566,1667
10/5/2010,1339.13,2269.5,566,1689
10/6/2010,1347.8,2306.5,583,1694
10/7/2010,1332.4,2267,598,1723
10/8/2010,1347.82,2324.5,572,1683
10/11/2010,1347.7,2321,584,1686
10/12/2010,1347.25,2319,585,1685.5
10/13/2010,1371.93,2385,587,1696
10/14/2010,1376.28,2442.5,598,1708
10/15/2010,1372.9,2431.5,591,1691
10/18/2010,1370.65,2435.5,582,1686
10/19/2010,1340.5,2397,571,1672
10/20/2010,1344.25,2377,581,1670
10/21/2010,1340.03,2359,596,1682
10/22/2010,1323.82,2313,586,1673
10/25/2010,1335.82,2358.5,611,1702
10/26/2010,1334,2389.5,608,1696
10/27/2010,1322.28,2353,622,1695
10/28/2010,1335.26,2392.5,626,1685
10/29/2010,1347.4,2423.5,640,1700
11/1/2010,1352.8,2466,644,1715
11/2/2010,1354.74,2478,650,1718
11/3/2010,1330.03,2425.5,638,1709
11/4/2010,1379,2425.5,668,1740
11/5/2010,1388.9,2562.5,687,1764
11/8/2010,1394.22,2737,694,1752
11/9/2010,1416.55,2857,730,1786
11/10/2010,1388.78,2738,714,1768
11/11/2010,1401.15,2729.5,714,1754
11/12/2010,1378.75,2632,684,1712
11/15/2010,1372.1,2637,671,1675
11/16/2010,1341.75,2516,673,1658
11/17/2010,1340.05,2581.5,639,1637
11/18/2010,1354.63,2691,683,1656
11/19/2010,1349.7,2694,701,1650
11/22/2010,1351.47,2744.5,710,1657
11/23/2010,1373.07,2746,685,1640
11/24/2010,1372.95,2749,693,1662
11/25/2010,1373.15,2749,693,1655
11/26/2010,1356.88,2749,683,1639
11/29/2010,1364.3,2694.5,688,1636
11/30/2010,1385.18,2819,697,1658
12/1/2010,1387.15,2850,707,1675
12/2/2010,1391.2,2898,749,1700
12/3/2010,1407.18,2924.5,763,1718
12/6/2010,1417.85,3005,765,1717
12/7/2010,1414.95,3011.5,762,1724
12/8/2010,1379.05,2850,737,1683
12/9/2010,1385.43,2879.5,737,1691
12/10/2010,1378.97,2854,742,1673
12/13/2010,1395.35,2854,746,1699
12/14/2010,1397.57,2962.5,759,1701
12/15/2010,1390.03,2931.5,756,1701
12/16/2010,1366.6,2866,753,1700
12/17/2010,1365.93,2902,745,1696
12/20/2010,1380.03,2923.5,747,1704
12/21/2010,1385.01,2935.5,749,1717
12/22/2010,1387.25,2937.5,757,1728
12/23/2010,1377.53,2937.5,752,1720
12/24/2010,1384.75,2937.5,752,1720
12/27/2010,1384.75,2937.5,752,1720
12/28/2010,1384.75,3020,752,1720
12/29/2010,1411.05,3064,791,1745
12/30/2010,1406.32,3039.5,797,1755
12/31/2010,1417.63,3039.5,797,1755
1/3/2011,1417.63,3098,797,1755
1/4/2011,1384.25,2994.5,784,1753
1/5/2011,1371.65,2908,754,1722
1/6/2011,1368.45,2928.5,766,1731
1/7/2011,1377.16,2904.5,754,1735
1/10/2011,1369.78,2911,753,1742
1/11/2011,1377.63,2959,778,1758
1/12/2011,1378.95,2950.5,803,1793
1/13/2011,1384.53,2937,819,1824
1/14/2011,1359.45,2825,795,1811
1/17/2011,1359.7,2825,790,1803
1/18/2011,1367.26,2896.5,805,1824
1/19/2011,1371.72,2893,824,1845
1/20/2011,1348.65,2765,805,1809
1/21/2011,1344.35,2746.5,814,1817
1/24/2011,1346.74,2727,816,1822
1/25/2011,1325.85,2676.5,786,1787
1/26/2011,1326.41,2679.5,790,1791
1/27/2011,1327.8,2691,814,1807
1/28/2011,1329.55,2795.5,806,1784
1/31/2011,1332.16,2816.5,806,1781
2/1/2011,1332.2,2824,822,1812
2/2/2011,1333.5,2829.5,819,1830
2/3/2011,1333.35,2853,808,1828
2/4/2011,1348.1,2897,813,1838
2/7/2011,1351.5,2930.5,820,1845
2/8/2011,1366.03,3014,823,1848
2/9/2011,1363.66,3017.5,835,1858
2/10/2011,1361.38,3020.5,822,1831
2/11/2011,1366.4,2996,822,1829
2/14/2011,1364.78,3055.5,824,1830
2/15/2011,1373.38,3070.5,845,1842
2/16/2011,1371.72,3078,840,1828
2/17/2011,1381.72,3127,839,1834
2/18/2011,1385.4,3194,847,1836
2/21/2011,1405.2,3194,858,1847
2/22/2011,1406.44,3299,836,1821
2/23/2011,1411.75,3372,809,1794
2/24/2011,1413.38,3304,770,1772
2/25/2011,1408.7,3295,785,1791
2/28/2011,1415.05,3384.5,790,1804
3/1/2011,1422.8,3453,812,1828
3/2/2011,1438.47,3496,821,1846
3/3/2011,1420.6,3448,817,1841
3/4/2011,1428.18,3530,811,1828
3/7/2011,1434.76,3603,810,1838
3/8/2011,1428.91,3574,781,1808
3/9/2011,1428.75,3592,800,1811
3/10/2011,1407.65,3493.5,769,1778
3/11/2011,1409.94,3582,754,1777
3/14/2011,1427.2,3607.5,752,1762
3/15/2011,1396.97,3439,700,1711
3/16/2011,1400.28,3471.5,719,1726
3/17/2011,1403.57,3431.5,712,1697
3/18/2011,1419.16,3509.5,727,1720
3/21/2011,1432.5,3610.5,743,1741
3/22/2011,1426.1,3631.5,739,1736
3/23/2011,1438.95,3697,739,1744
3/24/2011,1445.75,3808.5,758,1762
3/25/2011,1434.43,3754.5,754,1752
3/28/2011,1418.2,3723,742,1730
3/29/2011,1419.85,3717.5,743,1745
3/30/2011,1414.8,3734.5,757,1760
3/31/2011,1437.13,3768.5,766,1773
4/1/2011,1424.82,3772,772,1773
4/4/2011,1434.22,3837.5,785,1781
4/5/2011,1446.97,3902.5,780,1787
4/6/2011,1455.22,3951.5,793.5,1808
4/7/2011,1457.93,3953,778,1780
4/8/2011,1470.68,4040.5,778,1803
4/11/2011,1469.88,4117,795,1802
4/12/2011,1449.98,3995,783,1785
4/13/2011,1459.35,4046.5,773,1786
4/14/2011,1466.95,4135,763,1772
4/15/2011,1483.88,4283.5,772,1787
4/18/2011,1492.06,4278,749,1778
4/19/2011,1491.79,4359.5,737,1780
4/20/2011,1503.99,4534.5,759,1804
4/21/2011,1504.05,4586,765,1812
4/22/2011,1504.05,4586,765,1812
4/25/2011,1504.05,4765,765,1812
4/26/2011,1500.23,4499,754,1812
4/27/2011,1506.99,4525.5,754,1812
4/28/2011,1535.8,4853,777,1835
4/29/2011,1535.8,4855,777,1835
5/2/2011,1535.8,4656,777,1835
5/3/2011,1542.51,4384,775,1858
5/4/2011,1526.65,3971,760,1841
5/5/2011,1484.56,3657,729,1802
5/6/2011,1495.12,3572,721,1789
5/9/2011,1508.5,3744.5,726,1791
5/10/2011,1516.74,3842,733,1793
5/11/2011,1510.38,3615,725,1793
5/12/2011,1492.82,3398,715,1760
5/13/2011,1506.09,3443.5,718,1774
5/16/2011,1501.74,3446.5,713,1760
5/17/2011,1474.45,3342,713,1760
5/18/2011,1496.99,3526.5,730,1753
5/19/2011,1488.28,3526.5,736,1766
5/20/2011,1507.7,3499.9,734,1767
5/23/2011,1511.94,3489,723,1750
5/24/2011,1525.46,3614,739,1759
5/25/2011,1528.74,3777.5,744,1774
5/26/2011,1518.36,3703,755,1779
5/27/2011,1532.88,3770,757,1786
5/30/2011,1532.88,3770,757,1786
5/31/2011,1538.1,3830,777,1828
6/1/2011,1545.3,3820,780,1828
6/2/2011,1526.6,3600.5,775,1823
6/3/2011,1538.33,3589.5,770,1807
6/6/2011,1552.1,3710.5,789,1819
6/7/2011,1539.16,3678,804,1824
6/8/2011,1536.57,3671,799,1818
6/9/2011,1539.95,3756,810,1831
6/10/2011,1534.35,3668,810,1829
6/13/2011,1525.44,3532.5,806,1815
6/14/2011,1522.07,3510,794,1796
6/15/2011,1531.07,3550,785,1784
6/16/2011,1528.34,3546.5,758,1754
6/17/2011,1537.9,3566.5,754,1751
6/20/2011,1537.97,3598,738,1727
6/21/2011,1546.34,3635,761,1740
6/22/2011,1556.9,3667.5,767.5,1749
6/23/2011,1519.33,3528,744,1707
6/24/2011,1507.21,3493,739,1696
6/27/2011,1500.11,3389,724,1679
6/28/2011,1503.74,3384.5,734,1692
6/29/2011,1506.38,3477,743,1716
6/30/2011,1510.78,3479,761,1722
7/1/2011,1485.05,3392,750,1708
7/4/2011,1495.8,3392,758,1722
7/5/2011,1509,3506,772,1731
7/6/2011,1529.38,3609,776,1743
7/7/2011,1526.99,3639,779,1734
7/8/2011,1541.69,3662.5,776,1740
7/11/2011,1545.69,3589,770,1731
7/12/2011,1551.65,3550,757,1723
7/13/2011,1587.49,3798.5,778,1750
7/14/2011,1583.85,3872.5,788,1777
7/15/2011,1589.57,3899,777,1760
7/18/2011,1606.2,4031.5,786,1765
7/19/2011,1601.07,4029,792,1773
7/20/2011,1596.05,3947,789,1764
7/21/2011,1600.68,3965,799,1780
7/22/2011,1603.05,4007,807,1793
7/25/2011,1616.49,4039,802.5,1791
7/26/2011,1611.89,4052.5,812,1787
7/27/2011,1616.99,4105.5,842,1814
7/28/2011,1605.7,3969,829,1790
7/29/2011,1623.56,3995.5,824,1779
8/1/2011,1631.09,3992.5,842,1798
8/2/2011,1639.4,4032,824,1793
8/3/2011,1666.97,4178.5,808,1782
8/4/2011,1678.45,4076,782.5,1753
8/5/2011,1662.99,3792,742,1709
8/8/2011,1704.49,3923,733,1725
8/9/2011,1731.88,3823.5,735,1734
8/10/2011,1777.8,3908.5,741,1754
8/11/2011,1754.35,3876.5,732,1780
8/12/2011,1729.7,3888.5,747,1800
8/15/2011,1740.16,3936,752,1790
8/16/2011,1777.05,3991,749,1811
8/17/2011,1782.94,3992.5,778,1841
8/18/2011,1823.3,3992.5,766,1836
8/19/2011,1853.2,4208,750,1855
8/22/2011,1885.1,4382,756,1887
8/23/2011,1885.57,4272,762,1886
8/24/2011,1778.1,4050,759,1865
8/25/2011,1741.9,4017,746,1800
8/26/2011,1778.9,4017,747,1812
8/29/2011,1778.9,4074,747,1812
8/30/2011,1828.5,4095,767,1840
8/31/2011,1826.6,4176.5,783,1845
9/1/2011,1826.35,4173.5,777,1843
9/2/2011,1874.72,4173.5,785,1873
9/5/2011,1898.25,4173.5,763,1872
9/6/2011,1887.55,4196,761,1866
9/7/2011,1808.5,4140,747,1822
9/8/2011,1857.09,4247.5,762,1848
9/9/2011,1856.68,4210,748,1842
9/12/2011,1833.57,4063,723,1810
9/13/2011,1824.15,4078,721,1815
9/14/2011,1822.65,4085.5,723,1815.5
9/15/2011,1776.05,3975,716,1792
9/16/2011,1795.6,4050,732,1798
9/19/2011,1786,3953.5,721,1798
9/20/2011,1799.05,4024,717,1774
9/21/2011,1796.9,4041,718,1779
9/22/2011,1729.63,3684,659,1725
9/23/2011,1676.97,3235.5,659,1651
9/26/2011,1603.97,2984,639,1570
9/27/2011,1654.99,3192,647,1568
9/28/2011,1645.85,3091.5,644,1556
9/29/2011,1614.69,3091,621,1530
9/30/2011,1617.79,3025,614,1511
10/3/2011,1648.95,3080,595,1501
10/4/2011,1628.65,2968,588,1481
10/5/2011,1612.24,3009,549,1444
10/6/2011,1641.47,3168,588,1495
10/7/2011,1652.18,3218,609,1529
10/10/2011,1664.17,3222.5,612,1513
10/11/2011,1662.97,3218,602,1514
10/12/2011,1678.55,3258,612,1546
10/13/2011,1660.65,3165.5,604,1535
10/14/2011,1671.8,3187,614,1553
10/17/2011,1682.65,3190,635,1570
10/18/2011,1636.2,3165,606,1523
10/19/2011,1649.85,3121,624,1532
10/20/2011,1614.34,3035,595,1490
10/21/2011,1636.32,3123,616,1510
10/24/2011,1655.57,3175,631,1537
10/25/2011,1684.48,3264,637,1543
10/26/2011,1716.94,3345,649.5,1580
10/27/2011,1728.94,3488.5,667,1608
10/28/2011,1743.74,3486.5,659,1629
10/31/2011,1724.35,3446,653,1606
11/1/2011,1701.8,3280,631,1572
11/2/2011,1738.05,3425,646,1609
11/3/2011,1759.09,3425,661,1625
11/4/2011,1754.9,3415.5,652,1623.5
11/7/2011,1782.71,3465,659,1634
11/8/2011,1795.05,3479,673,1661
11/9/2011,1790.7,3456.5,662,1650
11/10/2011,1744.95,3456.5,648,1627
11/11/2011,1775.72,3462.5,651,1628
11/14/2011,1782.07,3427,660,1646
11/15/2011,1779.56,3423.5,661,1629
11/16/2011,1768.99,3416,655,1628
11/17/2011,1735.69,3252,635,1607
11/18/2011,1724.4,3209.5,608,1594
11/21/2011,1692.78,3120,592,1567
11/22/2011,1697.49,3230,588,1554
11/23/2011,1679.8,3184,587,1554
11/24/2011,1693.85,3184,583,1543
11/25/2011,1691.65,3184,572,1529
11/28/2011,1713.85,3217.5,595,1558
11/29/2011,1709.07,3196,582,1537
11/30/2011,1745.85,3275,620,1558
12/1/2011,1745.15,3293,633,1561
12/2/2011,1746.81,3276.5,653,1559
12/5/2011,1739.97,3257,642,1534
12/6/2011,1709.84,3199.5,638,1505
12/7/2011,1730.07,3252.5,681,1518
12/8/2011,1707.09,3180,675,1517
12/9/2011,1716,3214,670,1496
12/12/2011,1665.16,3114,663,1485
12/13/2011,1659.4,3135,661,1492
12/14/2011,1572.1,2892,617,1454
12/15/2011,1570.49,2889.5,623.5,1415
12/16/2011,1593.94,2944,624,1424
12/19/2011,1593,2884,627,1419
12/20/2011,1616.15,2935.5,620,1425
12/21/2011,1610.47,2937,632,1425
12/22/2011,1604.6,2908,631,1414
12/23/2011,1606.78,2921,631,1414
12/26/2011,1606.78,2921,631,1414
12/27/2011,1606.78,2892,631,1414
12/28/2011,1573.34,2731,655,1408
12/29/2011,1530.91,2689,630,1354
12/30/2011,1574.57,2826,630,1354
1/2/2012,1574.57,2826,630,1354
1/3/2012,1604,2954,664,1406
1/4/2012,1610.15,2935,656,1415
1/5/2012,1605.38,2899,645,1415
1/6/2012,1621.2,2900,632,1410
1/9/2012,1611.28,2902,616,1403
1/10/2012,1638.09,3005,643,1462
1/11/2012,1640.55,3009,638,1489
1/12/2012,1655.4,3026,645,1498
1/13/2012,1634.15,2985,627,1479
1/16/2012,1643.65,2985,640,1495
1/17/2012,1660.29,3021,656,1523
1/18/2012,1652.88,3044,646,1507
1/19/2012,1656.05,3055,678,1530
1/20/2012,1657.69,3085,669,1517
1/23/2012,1676.78,3248,678,1545
1/24/2012,1669.28,3219,676,1541
1/25/2012,1661.15,3213,675,1546
1/26/2012,1725.35,3349,698,1615
1/27/2012,1731.49,3375,684,1608
1/30/2012,1728.63,3358,684,1603
1/31/2012,1731.05,3298,692,1624
2/1/2012,1749.24,3381,695,1611
2/2/2012,1759.24,3415,698,1620
2/3/2012,1742.9,3352.5,711,1630
2/6/2012,1723.6,3370,696,1609
2/7/2012,1738.6,3393.5,700,1619
2/8/2012,1734.34,3379.5,707,1647
2/9/2012,1748.9,3408.5,713,1659
2/10/2012,1722.2,3361,697,1638
2/13/2012,1726.47,3357,702,1663
2/14/2012,1721.38,3366,686,1628
2/15/2012,1729.05,3370.5,688,1636
2/16/2012,1719.59,3340,682,1610
2/17/2012,1720.24,3311,697,1638
2/20/2012,1734.24,3311,694,1647
2/21/2012,1755.75,3413,709,1673
2/22/2012,1756.59,3415,713,1698
2/23/2012,1784.34,3524,721,1729
2/24/2012,1777.8,3547,714,1714
2/27/2012,1777.45,3548,707,1706
2/28/2012,1784.48,3688,712,1712
2/29/2012,1734.74,3498,722,1726
3/1/2012,1713.15,3504.5,703,1686
3/2/2012,1713.49,3489,713,1704
3/5/2012,1703.65,3407,709,1672
3/6/2012,1673.6,3270,673,1614
3/7/2012,1684.49,3338,678,1627
3/8/2012,1694.64,3338,696,1634
3/9/2012,1709.99,3358,690,1655
3/12/2012,1701.84,3373,704,1687
3/13/2012,1698.44,3366,701,1691
3/14/2012,1642.8,3266,700,1679
3/15/2012,1648.9,3224,693,1676
3/16/2012,1654.88,3246,703,1677
3/19/2012,1664.05,3290,702,1673
3/20/2012,1652.4,3217,699,1656
3/21/2012,1654.31,3216,690,1640
3/22/2012,1639.09,3144,658,1607
3/23/2012,1663.2,3215.5,658,1617
3/26/2012,1684.65,3279,664,1639
3/27/2012,1683.38,3281,667,1662
3/28/2012,1673.3,3217,651,1642
3/29/2012,1652.94,3180,653,1641
3/30/2012,1663.8,3226,651,1640
4/2/2012,1682.34,3321,656,1641
4/3/2012,1673.22,3316,660,1659
4/4/2012,1616.24,3140.5,647,1616
4/5/2012,1632.78,3161,635,1592
4/6/2012,1632.78,3161,635,1592
4/9/2012,1632.78,3145,635,1592
4/10/2012,1635.55,3132.5,639,1605
4/11/2012,1657.69,3142,637,1590
4/12/2012,1672.99,3240,641,1585
4/13/2012,1668.97,3150,643,1600
4/16/2012,1651.88,3143,645,1570
4/17/2012,1649.65,3179,653,1574
4/18/2012,1643.74,3152.5,657,1578
4/19/2012,1645.94,3190,657,1574
4/20/2012,1641.59,3165,666,1579
4/23/2012,1632.07,3074,666,1553
4/24/2012,1643.59,3088,674,1553
4/25/2012,1639.1,3029,665,1551
4/26/2012,1655.88,3118.5,659,1555
4/27/2012,1664.18,3131,677,1573
4/30/2012,1660.28,3075,679,1570
5/1/2012,1662.4,3118.5,681,1566
5/2/2012,1651.4,3046.5,673,1562
5/3/2012,1633.49,3014,665,1552
5/4/2012,1638.1,3013,663,1530
5/7/2012,1635.95,2998.5,663,1530
5/8/2012,1596.2,2927,633,1514
5/9/2012,1591.69,2920,615,1499
5/10/2012,1593.9,2923.5,620,1490
5/11/2012,1589.15,2894,605,1466
5/14/2012,1562.7,2835,602,1448
5/15/2012,1552.49,2812,602,1449
5/16/2012,1541.05,2774,590,1427
5/17/2012,1574.24,2829.5,602,1449
5/18/2012,1595.28,2867.5,605,1456
5/21/2012,1589.9,2823.5,611,1458
5/22/2012,1589.36,2855.5,612,1458
5/23/2012,1542.23,2727,607,1430
5/24/2012,1571.8,2831,600,1431
5/25/2012,1566.26,2828.5,590,1423
5/28/2012,1575.25,2828.5,601,1438
5/29/2012,1577.1,2794,608,1435
5/30/2012,1551.99,2796,601,1410
5/31/2012,1566.05,2776.5,611,1405
6/1/2012,1611.34,2865,607,1407
6/4/2012,1611.34,2813,607,1407
6/5/2012,1611.34,2836.5,607,1407
6/6/2012,1636.74,2975,620,1458
6/7/2012,1592.29,2852.5,629,1466
6/8/2012,1586.4,2838,613,1417
6/11/2012,1584.9,2847.5,623,1452
6/12/2012,1609.85,2895.5,624,1443
6/13/2012,1621.27,2894.5,625,1460
6/14/2012,1620.93,2857,624.5,1485
6/15/2012,1627.49,2864.5,632,1493
6/18/2012,1623,2878.5,628,1484
6/19/2012,1625.75,2843,634,1486
6/20/2012,1606.35,2843.5,624,1459
6/21/2012,1577.94,2720.5,617,1457
6/22/2012,1561.9,2673.5,608,1435
6/25/2012,1571.7,2747.5,606,1434
6/26/2012,1570.2,2697,601.5,1433
6/27/2012,1570,2686.5,579,1408
6/28/2012,1555.84,2639,576,1402
6/29/2012,1597.36,2748,578,1428
7/2/2012,1598.2,2759,580,1441
7/3/2012,1619.15,2836.5,591,1475
7/4/2012,1616.55,2836.5,601,1485
7/5/2012,1608.8,2771.5,588,1468
7/6/2012,1587.35,2709,577,1450
7/9/2012,1587.5,2738,582,1441
7/10/2012,1585.2,2707,585,1449
7/11/2012,1574.68,2712,576,1420
7/12/2012,1560.78,2724,574,1410
7/13/2012,1591.84,2731.5,581,1424
7/16/2012,1594.45,2733,581,1420
7/17/2012,1577.38,2717.5,583,1419
7/18/2012,1579.4,2710.5,576,1405
7/19/2012,1588.34,2734.5,581,1415
7/20/2012,1580.7,2731.5,577,1408
7/23/2012,1576.3,2706,565,1393
7/24/2012,1576.55,2683,569,1395
7/25/2012,1599.85,2728,566,1396
7/26/2012,1614,2745,571,1408
7/27/2012,1616.65,2748,574,1410
7/30/2012,1619.55,2805,581,1409
7/31/2012,1621.25,2804,591,1427
8/1/2012,1603.59,2731,586,1394
8/2/2012,1594,2711.5,575.5,1391
8/3/2012,1601.15,2774,573,1390
8/6/2012,1612.5,2790.5,576,1396
8/7/2012,1610.2,2811,585,1410
8/8/2012,1615,2807,585,1402
8/9/2012,1614.78,2806.5,585,1411
8/10/2012,1621.55,2812,578,1399
8/13/2012,1616.8,2784.5,581,1401
8/14/2012,1600.84,2778,577,1400
8/15/2012,1605.29,2784,576,1400
8/16/2012,1615.69,2818.5,579,1400
8/17/2012,1616.35,2804,592,1455
8/20/2012,1619.09,2854.5,598,1462
8/21/2012,1639.5,2924,616,1504
8/22/2012,1641.08,2942,628,1518
8/23/2012,1673.39,3071.5,638,1540
8/24/2012,1669.2,3055,643,1537
8/27/2012,1670.15,3145,643,1537
8/28/2012,1670.95,3086.5,640,1521
8/29/2012,1657.19,3075,634,1518
8/30/2012,1654.55,3037,634,1522
8/31/2012,1674.4,3130.5,623,1517
9/3/2012,1693.98,3130.5,629,1543
9/4/2012,1694,3210.5,638,1554
9/5/2012,1693.9,3228,641,1564
9/6/2012,1705.15,3260,644,1578
9/7/2012,1737.06,3358,647,1593
9/10/2012,1732.07,3368,661,1593
9/11/2012,1732.71,3355.5,675,1606
9/12/2012,1731.09,3298,678,1644
9/13/2012,1733.49,3298,684,1659
9/14/2012,1774.35,3451,702,1697
9/17/2012,1771,3448,691,1696
9/18/2012,1771.35,3442,681,1669
9/19/2012,1771.8,3457,674,1633
9/20/2012,1762.49,3471.5,663,1620
9/21/2012,1772.07,3462.5,672,1642
9/24/2012,1764.2,3398,636,1608
9/25/2012,1771.88,3413.5,641,1633
9/26/2012,1742.38,3371,624,1621
9/27/2012,1766.79,3455.5,634,1652
9/28/2012,1774.45,3458.5,642,1668
10/1/2012,1777.3,3472,650,1678
10/2/2012,1778.68,3478,646,1678
10/3/2012,1778.95,3479,652,1685
10/4/2012,1791.8,3489,662,1700
10/5/2012,1785.47,3469,667,1711
10/8/2012,1776.5,3403,652,1682
10/9/2012,1763.8,3375,660,1695
10/10/2012,1762.85,3388,650,1671
10/11/2012,1772,3408,649,1681
10/12/2012,1763.56,3369,650,1678
10/15/2012,1734.37,3274.5,637,1641
10/16/2012,1744.28,3297,639,1640
10/17/2012,1748.7,3319,643,1656
10/18/2012,1743.8,3307,647,1647
10/19/2012,1734.53,3212,638,1633
10/22/2012,1725.7,3241,623,1607
10/23/2012,1711.2,3186,601,1577
10/24/2012,1705.28,3168.5,600,1577
10/25/2012,1714.68,3211.5,605,1572
10/26/2012,1714.87,3224,604,1561
10/29/2012,1706.8,3180,593,1539
10/30/2012,1712.08,3180,593.5,1545
10/31/2012,1724.19,3234,606,1570
11/1/2012,1717.4,3236,614,1575
11/2/2012,1681.35,3134,608,1552
11/5/2012,1684.05,3101.5,598,1544
11/6/2012,1693.25,3144,617,1543
11/7/2012,1708.05,3164.5,617,1556
